player_id,yearid,votedby,ballots,needed,votes,inducted,category,needed_note
kindeel01,1964,BBWAA,201.0,151.0,3.0,N,Player,""
sainjo01,1964,BBWAA,201.0,151.0,3.0,N,Player,""
kinerra01,1964,"Run Off",201.0,"",3.0,N,Player,1st
lemonbo01,1964,"Run Off",201.0,"",3.0,N,Player,1st
newhoha01,1964,"Run Off",201.0,"",3.0,N,Player,1st
casege01,1964,BBWAA,201.0,151.0,2.0,N,Player,""
houttar01,1964,BBWAA,201.0,151.0,2.0,N,Player,""
westrwe01,1964,BBWAA,201.0,151.0,2.0,N,Player,""
durocle01,1964,"Run Off",201.0,"",2.0,N,Player,1st
gromest01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
kuzavbo01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
miksied01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
northro01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
sewelri01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
smallro01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
troutdi01,1964,BBWAA,201.0,151.0,1.0,N,Player,""
bridgto01,1964,"Run Off",201.0,"",1.0,N,Player,1st
cavarph01,1964,"Run Off",201.0,"",1.0,N,Player,1st
gordojo01,1964,"Run Off",201.0,"",1.0,N,Player,1st
newsobo01,1964,"Run Off",201.0,"",1.0,N,Player,1st
faberre01,1964,Veterans,"","","",Y,Player,""
grimebu01,1964,Veterans,"","","",Y,Player,""
huggimi01,1964,Veterans,"","","",Y,Manager,""
keefeti01,1964,Veterans,"","","",Y,Player,""
manushe01,1964,Veterans,"","","",Y,Player,""
wardjo01,1964,Veterans,"","","",Y,Player,""
galvipu01,1965,Veterans,"","","",Y,Player,""
willite01,1966,BBWAA,302.0,227.0,282.0,Y,Player,""
ruffire01,1966,BBWAA,302.0,227.0,208.0,N,Player,""
camparo01,1966,BBWAA,302.0,227.0,197.0,N,Player,""
medwijo01,1966,BBWAA,302.0,227.0,187.0,N,Player,""
boudrlo01,1966,BBWAA,302.0,227.0,115.0,N,Player,""
lopezal01,1966,BBWAA,302.0,227.0,109.0,N,Manager,""
slaugen01,1966,BBWAA,302.0,227.0,100.0,N,Player,""
reesepe01,1966,BBWAA,302.0,227.0,95.0,N,Player,""
marioma01,1966,BBWAA,302.0,227.0,86.0,N,Player,""
mizejo01,1966,BBWAA,302.0,227.0,81.0,N,Player,""
kinerra01,1966,BBWAA,302.0,227.0,74.0,N,Player,""
vandejo01,1966,BBWAA,302.0,227.0,72.0,N,Player,""
reynoal01,1966,BBWAA,302.0,227.0,60.0,N,Player,""
waltebu01,1966,BBWAA,302.0,227.0,56.0,N,Player,""
rizzuph01,1966,BBWAA,302.0,227.0,54.0,N,Player,""
vaughar01,1966,BBWAA,302.0,227.0,36.0,N,Player,""
hardeme01,1966,BBWAA,302.0,227.0,34.0,N,Player,""
lombaer01,1966,BBWAA,302.0,227.0,34.0,N,Player,""
newhoha01,1966,BBWAA,302.0,227.0,32.0,N,Player,""
gordojo01,1966,BBWAA,302.0,227.0,31.0,N,Player,""
doerrbo01,1966,BBWAA,302.0,227.0,30.0,N,Player,""
kellge01,1966,BBWAA,302.0,227.0,29.0,N,Player,""
hermabi01,1966,BBWAA,302.0,227.0,28.0,N,Player,""
newsobo01,1966,BBWAA,302.0,227.0,25.0,N,Player,""
lemonbo01,1966,BBWAA,302.0,227.0,21.0,N,Player,""
vernomi01,1966,BBWAA,302.0,227.0,20.0,N,Player,""
darkal01,1966,BBWAA,302.0,227.0,17.0,N,Player,""
bridgto01,1966,BBWAA,302.0,227.0,16.0,N,Player,""
thomsbo01,1966,BBWAA,302.0,227.0,12.0,N,Player,""
cavarph01,1966,BBWAA,302.0,227.0,9.0,N,Player,""
dobyla01,1966,BBWAA,302.0,227.0,7.0,N,Player,""
newcodo01,1966,BBWAA,302.0,227.0,7.0,N,Player,""
erskica01,1966,BBWAA,302.0,227.0,6.0,N,Player,""
heganji01,1966,BBWAA,302.0,227.0,5.0,N,Player,""
mcdougi01,1966,BBWAA,302.0,227.0,5.0,N,Player,""
hattogr01,1966,BBWAA,302.0,227.0,4.0,N,Player,""
lockmwh01,1966,BBWAA,302.0,227.0,4.0,N,Player,""
sauerha01,1966,BBWAA,302.0,227.0,4.0,N,Player,""
ennisde01,1966,BBWAA,302.0,227.0,3.0,N,Player,""
furilca01,1966,BBWAA,302.0,227.0,2.0,N,Player,""
grissma01,1966,BBWAA,302.0,227.0,2.0,N,Player,""
martimo01,1966,BBWAA,302.0,227.0,2.0,N,Player,""
pafkoan01,1966,BBWAA,302.0,227.0,2.0,N,Player,""
ricede01,1966,BBWAA,302.0,227.0,2.0,N,Player,""
adamsbo03,1966,BBWAA,302.0,227.0,1.0,N,Player,""
carrach01,1966,BBWAA,302.0,227.0,1.0,N,Player,""
hearnji01,1966,BBWAA,302.0,227.0,1.0,N,Player,""
hemusso01,1966,BBWAA,302.0,227.0,1.0,N,Player,""
portebo01,1966,BBWAA,302.0,227.0,1.0,N,Player,""
stengca01,1966,Veterans,"","","",Y,Manager,""
ruffire01,1967,"Run Off",306.0,"",266.0,Y,Player,1st
medwijo01,1967,"Run Off",306.0,"",248.0,N,Player,1st
medwijo01,1967,BBWAA,292.0,219.0,212.0,N,Player,""
ruffire01,1967,BBWAA,292.0,219.0,212.0,N,Player,""
camparo01,1967,BBWAA,292.0,219.0,204.0,N,Player,""
camparo01,1967,"Run Off",306.0,"",170.0,N,Player,1st
boudrlo01,1967,BBWAA,292.0,219.0,143.0,N,Player,""
kinerra01,1967,BBWAA,292.0,219.0,124.0,N,Player,""
slaugen01,1967,BBWAA,292.0,219.0,123.0,N,Player,""
lopezal01,1967,BBWAA,292.0,219.0,114.0,N,Player,""
marioma01,1967,BBWAA,292.0,219.0,90.0,N,Player,""
mizejo01,1967,BBWAA,292.0,219.0,89.0,N,Player,""
reesepe01,1967,BBWAA,292.0,219.0,89.0,N,Player,""
vandejo01,1967,BBWAA,292.0,219.0,87.0,N,Player,""
reynoal01,1967,BBWAA,292.0,219.0,77.0,N,Player,""
rizzuph01,1967,BBWAA,292.0,219.0,71.0,N,Player,""
boudrlo01,1967,"Run Off",306.0,"",68.0,N,Player,1st
gordojo01,1967,BBWAA,292.0,219.0,66.0,N,Player,""
waltebu01,1967,BBWAA,292.0,219.0,65.0,N,Player,""
newhoha01,1967,BBWAA,292.0,219.0,62.0,N,Player,""
hermabi01,1967,BBWAA,292.0,219.0,59.0,N,Player,""
hardeme01,1967,BBWAA,292.0,219.0,52.0,N,Player,""
lopezal01,1967,"Run Off",306.0,"",50.0,N,Player,1st
slaugen01,1967,"Run Off",306.0,"",48.0,N,Player,1st
vaughar01,1967,BBWAA,292.0,219.0,46.0,N,Player,""
lombaer01,1967,BBWAA,292.0,219.0,43.0,N,Player,""
kinerra01,1967,"Run Off",306.0,"",41.0,N,Player,1st
kellge01,1967,BBWAA,292.0,219.0,40.0,N,Player,""
darkal01,1967,BBWAA,292.0,219.0,38.0,N,Player,""
doerrbo01,1967,BBWAA,292.0,219.0,35.0,N,Player,""
lemonbo01,1967,BBWAA,292.0,219.0,35.0,N,Player,""
vandejo01,1967,"Run Off",306.0,"",35.0,N,Player,1st
lombaer01,1967,"Run Off",306.0,"",25.0,N,Player,1st
waltebu01,1967,"Run Off",306.0,"",24.0,N,Player,1st
bauerha01,1967,BBWAA,292.0,219.0,23.0,N,Player,""
marioma01,1967,"Run Off",306.0,"",22.0,N,Player,1st
newsobo01,1967,BBWAA,292.0,219.0,19.0,N,Player,""
reynoal01,1967,"Run Off",306.0,"",19.0,N,Player,1st
vaughar01,1967,"Run Off",306.0,"",19.0,N,Player,1st
newcodo01,1967,BBWAA,292.0,219.0,18.0,N,Player,""
reesepe01,1967,"Run Off",306.0,"",16.0,N,Player,1st
cavarph01,1967,BBWAA,292.0,219.0,15.0,N,Player,""
doerrbo01,1967,"Run Off",306.0,"",15.0,N,Player,1st
vernomi01,1967,BBWAA,292.0,219.0,14.0,N,Player,""
hardeme01,1967,"Run Off",306.0,"",14.0,N,Player,1st
hermabi01,1967,"Run Off",306.0,"",14.0,N,Player,1st
mizejo01,1967,"Run Off",306.0,"",14.0,N,Player,1st
rizzuph01,1967,"Run Off",306.0,"",14.0,N,Player,1st
gordojo01,1967,"Run Off",306.0,"",13.0,N,Player,1st
newhoha01,1967,"Run Off",306.0,"",13.0,N,Player,1st
kellge01,1967,"Run Off",306.0,"",11.0,N,Player,1st
dobyla01,1967,BBWAA,292.0,219.0,10.0,N,Player,""
thomsbo01,1967,BBWAA,292.0,219.0,10.0,N,Player,""
kluszte01,1967,BBWAA,292.0,219.0,9.0,N,Player,""
bauerha01,1967,"Run Off",306.0,"",9.0,N,Player,1st
darkal01,1967,"Run Off",306.0,"",7.0,N,Player,1st
lemonbo01,1967,"Run Off",306.0,"",7.0,N,Player,1st
newsobo01,1967,"Run Off",306.0,"",6.0,N,Player,1st
mcdougi01,1967,BBWAA,292.0,219.0,4.0,N,Player,""
cavarph01,1967,"Run Off",306.0,"",4.0,N,Player,1st
jenseja01,1967,BBWAA,292.0,219.0,3.0,N,Player,""
moorete01,1967,BBWAA,292.0,219.0,3.0,N,Player,""
ennisde01,1967,BBWAA,292.0,219.0,2.0,N,Player,""
furilca01,1967,BBWAA,292.0,219.0,2.0,N,Player,""
heganji01,1967,BBWAA,292.0,219.0,2.0,N,Player,""
torgeea01,1967,BBWAA,292.0,219.0,2.0,N,Player,""
valoel01,1967,BBWAA,292.0,219.0,2.0,N,Player,""
newcodo01,1967,"Run Off",306.0,"",2.0,N,Player,1st
vernomi01,1967,"Run Off",306.0,"",2.0,N,Player,1st
courtcl01,1967,BBWAA,292.0,219.0,1.0,N,Player,""
dropowa01,1967,BBWAA,292.0,219.0,1.0,N,Player,""
garvene01,1967,BBWAA,292.0,219.0,1.0,N,Player,""
hattogr01,1967,BBWAA,292.0,219.0,1.0,N,Player,""
hearnji01,1967,BBWAA,292.0,219.0,1.0,N,Player,""
martibi02,1967,BBWAA,292.0,219.0,1.0,N,Player,""
pafkoan01,1967,BBWAA,292.0,219.0,1.0,N,Player,""
dobyla01,1967,"Run Off",306.0,"",1.0,N,Player,1st
thomsbo01,1967,"Run Off",306.0,"",1.0,N,Player,1st
rickebr01,1967,Veterans,"","","",Y,Pioneer/Executive,""
wanerll01,1967,Veterans,"","","",Y,Player,""
medwijo01,1968,BBWAA,283.0,213.0,240.0,Y,Player,""
camparo01,1968,BBWAA,283.0,213.0,205.0,N,Player,""
boudrlo01,1968,BBWAA,283.0,213.0,146.0,N,Player,""
slaugen01,1968,BBWAA,283.0,213.0,129.0,N,Player,""
kinerra01,1968,BBWAA,283.0,213.0,118.0,N,Player,""
mizejo01,1968,BBWAA,283.0,213.0,103.0,N,Player,""
reynoal01,1968,BBWAA,283.0,213.0,95.0,N,Player,""
marioma01,1968,BBWAA,283.0,213.0,89.0,N,Player,""
vaughar01,1968,BBWAA,283.0,213.0,82.0,N,Player,""
reesepe01,1968,BBWAA,283.0,213.0,81.0,N,Player,""
vandejo01,1968,BBWAA,283.0,213.0,79.0,N,Player,""
gordojo01,1968,BBWAA,283.0,213.0,77.0,N,Player,""
rizzuph01,1968,BBWAA,283.0,213.0,74.0,N,Player,""
newhoha01,1968,BBWAA,283.0,213.0,67.0,N,Player,""
waltebu01,1968,BBWAA,283.0,213.0,67.0,N,Player,""
doerrbo01,1968,BBWAA,283.0,213.0,48.0,N,Player,""
kellge01,1968,BBWAA,283.0,213.0,47.0,N,Player,""
lemonbo01,1968,BBWAA,283.0,213.0,47.0,N,Player,""
darkal01,1968,BBWAA,283.0,213.0,36.0,N,Player,""
moorete01,1968,BBWAA,283.0,213.0,33.0,N,Player,""
cavarph01,1968,BBWAA,283.0,213.0,23.0,N,Player,""
henrito01,1968,BBWAA,283.0,213.0,22.0,N,Player,""
newsobo01,1968,BBWAA,283.0,213.0,22.0,N,Player,""
vernomi01,1968,BBWAA,283.0,213.0,22.0,N,Player,""
crosefr01,1968,BBWAA,283.0,213.0,15.0,N,Player,""
kluszte01,1968,BBWAA,283.0,213.0,14.0,N,Player,""
thomsbo01,1968,BBWAA,283.0,213.0,13.0,N,Player,""
kellech01,1968,BBWAA,283.0,213.0,11.0,N,Player,""
maglisa01,1968,BBWAA,283.0,213.0,11.0,N,Player,""
erskica01,1968,BBWAA,283.0,213.0,9.0,N,Player,""
newcodo01,1968,BBWAA,283.0,213.0,9.0,N,Player,""
coopewa01,1968,BBWAA,283.0,213.0,8.0,N,Player,""
dimagdo01,1968,BBWAA,283.0,213.0,8.0,N,Player,""
sainjo01,1968,BBWAA,283.0,213.0,7.0,N,Player,""
ashburi01,1968,BBWAA,283.0,213.0,6.0,N,Player,""
rowesc01,1968,BBWAA,283.0,213.0,6.0,N,Player,""
walkedi02,1968,BBWAA,283.0,213.0,6.0,N,Player,""
blackew01,1968,BBWAA,283.0,213.0,5.0,N,Player,""
leonadu02,1968,BBWAA,283.0,213.0,5.0,N,Player,""
mcdougi01,1968,BBWAA,283.0,213.0,4.0,N,Player,""
moseswa01,1968,BBWAA,283.0,213.0,4.0,N,Player,""
brechha01,1968,BBWAA,283.0,213.0,3.0,N,Player,""
jenseja01,1968,BBWAA,283.0,213.0,3.0,N,Player,""
mccorfr01,1968,BBWAA,283.0,213.0,3.0,N,Player,""
galanau01,1968,BBWAA,283.0,213.0,2.0,N,Player,""
lopated01,1968,BBWAA,283.0,213.0,2.0,N,Player,""
roepr01,1968,BBWAA,283.0,213.0,2.0,N,Player,""
raschvi01,1968,BBWAA,283.0,213.0,1.0,N,Player,""
cuyleki01,1968,Veterans,"","","",Y,Player,""
gosligo01,1968,Veterans,"","","",Y,Player,""
musiast01,1969,BBWAA,340.0,255.0,317.0,Y,Player,""
camparo01,1969,BBWAA,340.0,255.0,270.0,Y,Player,""
boudrlo01,1969,BBWAA,340.0,255.0,218.0,N,Player,""
kinerra01,1969,BBWAA,340.0,255.0,137.0,N,Player,""
slaugen01,1969,BBWAA,340.0,255.0,128.0,N,Player,""
mizejo01,1969,BBWAA,340.0,255.0,116.0,N,Player,""
marioma01,1969,BBWAA,340.0,255.0,112.0,N,Player,""
reynoal01,1969,BBWAA,340.0,255.0,98.0,N,Player,""
gordojo01,1969,BBWAA,340.0,255.0,97.0,N,Player,""
vandejo01,1969,BBWAA,340.0,255.0,95.0,N,Player,""
wynnea01,1969,BBWAA,340.0,255.0,95.0,N,Player,""
reesepe01,1969,BBWAA,340.0,255.0,89.0,N,Player,""
hodgegi01,1969,BBWAA,340.0,255.0,82.0,N,Player,""
newhoha01,1969,BBWAA,340.0,255.0,82.0,N,Player,""
rizzuph01,1969,BBWAA,340.0,255.0,78.0,N,Player,""
schoere01,1969,BBWAA,340.0,255.0,65.0,N,Player,""
doerrbo01,1969,BBWAA,340.0,255.0,62.0,N,Player,""
kellge01,1969,BBWAA,340.0,255.0,60.0,N,Player,""
lemonbo01,1969,BBWAA,340.0,255.0,56.0,N,Player,""
henrito01,1969,BBWAA,340.0,255.0,50.0,N,Player,""
darkal01,1969,BBWAA,340.0,255.0,48.0,N,Player,""
cavarph01,1969,BBWAA,340.0,255.0,37.0,N,Player,""
newsobo01,1969,BBWAA,340.0,255.0,32.0,N,Player,""
vernomi01,1969,BBWAA,340.0,255.0,21.0,N,Player,""
waltebu01,1969,BBWAA,340.0,255.0,20.0,N,Player,""
rowesc01,1969,BBWAA,340.0,255.0,17.0,N,Player,""
kellech01,1969,BBWAA,340.0,255.0,14.0,N,Player,""
dimagdo01,1969,BBWAA,340.0,255.0,13.0,N,Player,""
blackew01,1969,BBWAA,340.0,255.0,11.0,N,Player,""
kluszte01,1969,BBWAA,340.0,255.0,11.0,N,Player,""
ashburi01,1969,BBWAA,340.0,255.0,10.0,N,Player,""
walkedi02,1969,BBWAA,340.0,255.0,9.0,N,Player,""
sainjo01,1969,BBWAA,340.0,255.0,8.0,N,Player,""
minosmi01,1969,BBWAA,340.0,255.0,6.0,N,Player,""
thomsbo01,1969,BBWAA,340.0,255.0,6.0,N,Player,""
coopewa01,1969,BBWAA,340.0,255.0,5.0,N,Player,""
erskica01,1969,BBWAA,340.0,255.0,4.0,N,Player,""
leonadu02,1969,BBWAA,340.0,255.0,4.0,N,Player,""
moseswa01,1969,BBWAA,340.0,255.0,4.0,N,Player,""
coopemo01,1969,BBWAA,340.0,255.0,3.0,N,Player,""
mcdougi01,1969,BBWAA,340.0,255.0,3.0,N,Player,""
newcodo01,1969,BBWAA,340.0,255.0,3.0,N,Player,""
raschvi01,1969,BBWAA,340.0,255.0,3.0,N,Player,""
brechha01,1969,BBWAA,340.0,255.0,2.0,N,Player,""
lopated01,1969,BBWAA,340.0,255.0,2.0,N,Player,""
jenseja01,1969,BBWAA,340.0,255.0,1.0,N,Player,""
covelst01,1969,Veterans,"","","",Y,Player,""
hoytwa01,1969,Veterans,"","","",Y,Player,""
boudrlo01,1970,BBWAA,300.0,225.0,232.0,Y,Player,""
kinerra01,1970,BBWAA,300.0,225.0,167.0,N,Player,""
hodgegi01,1970,BBWAA,300.0,225.0,145.0,N,Player,""
wynnea01,1970,BBWAA,300.0,225.0,140.0,N,Player,""
slaugen01,1970,BBWAA,300.0,225.0,133.0,N,Player,""
mizejo01,1970,BBWAA,300.0,225.0,126.0,N,Player,""
marioma01,1970,BBWAA,300.0,225.0,120.0,N,Player,""
reesepe01,1970,BBWAA,300.0,225.0,97.0,N,Player,""
schoere01,1970,BBWAA,300.0,225.0,97.0,N,Player,""
kellge01,1970,BBWAA,300.0,225.0,90.0,N,Player,""
reynoal01,1970,BBWAA,300.0,225.0,89.0,N,Player,""
vandejo01,1970,BBWAA,300.0,225.0,88.0,N,Player,""
newhoha01,1970,BBWAA,300.0,225.0,80.0,N,Player,""
gordojo01,1970,BBWAA,300.0,225.0,79.0,N,Player,""
rizzuph01,1970,BBWAA,300.0,225.0,79.0,N,Player,""
doerrbo01,1970,BBWAA,300.0,225.0,75.0,N,Player,""
lemonbo01,1970,BBWAA,300.0,225.0,75.0,N,Player,""
henrito01,1970,BBWAA,300.0,225.0,62.0,N,Player,""
darkal01,1970,BBWAA,300.0,225.0,55.0,N,Player,""
cavarph01,1970,BBWAA,300.0,225.0,51.0,N,Player,""
snidedu01,1970,BBWAA,300.0,225.0,51.0,N,Player,""
waltebu01,1970,BBWAA,300.0,225.0,29.0,N,Player,""
dimagdo01,1970,BBWAA,300.0,225.0,15.0,N,Player,""
blackew01,1970,BBWAA,300.0,225.0,14.0,N,Player,""
newsobo01,1970,BBWAA,300.0,225.0,12.0,N,Player,""
ashburi01,1970,BBWAA,300.0,225.0,11.0,N,Player,""
vernomi01,1970,BBWAA,300.0,225.0,10.0,N,Player,""
coopewa01,1970,BBWAA,300.0,225.0,9.0,N,Player,""
sainjo01,1970,BBWAA,300.0,225.0,9.0,N,Player,""
kluszte01,1970,BBWAA,300.0,225.0,8.0,N,Player,""
kellech01,1970,BBWAA,300.0,225.0,7.0,N,Player,""
shantbo01,1970,BBWAA,300.0,225.0,7.0,N,Player,""
leonadu02,1970,BBWAA,300.0,225.0,5.0,N,Player,""
moseswa01,1970,BBWAA,300.0,225.0,5.0,N,Player,""
newcodo01,1970,BBWAA,300.0,225.0,5.0,N,Player,""
piercbi02,1970,BBWAA,300.0,225.0,5.0,N,Player,""
thomsbo01,1970,BBWAA,300.0,225.0,4.0,N,Player,""
brechha01,1970,BBWAA,300.0,225.0,3.0,N,Player,""
galanau01,1970,BBWAA,300.0,225.0,3.0,N,Player,""
erskica01,1970,BBWAA,300.0,225.0,2.0,N,Player,""
furilca01,1970,BBWAA,300.0,225.0,2.0,N,Player,""
wertzvi01,1970,BBWAA,300.0,225.0,2.0,N,Player,""
jenseja01,1970,BBWAA,300.0,225.0,1.0,N,Player,""
lopated01,1970,BBWAA,300.0,225.0,1.0,N,Player,""
mcdougi01,1970,BBWAA,300.0,225.0,1.0,N,Player,""
roepr01,1970,BBWAA,300.0,225.0,1.0,N,Player,""
combsea01,1970,Veterans,"","","",Y,Player,""
frickfo99,1970,Veterans,"","","",Y,Pioneer/Executive,""
haineje01,1970,Veterans,"","","",Y,Player,""
berrayo01,1971,BBWAA,360.0,270.0,242.0,N,Player,""
wynnea01,1971,BBWAA,360.0,270.0,240.0,N,Player,""
kinerra01,1971,BBWAA,360.0,270.0,212.0,N,Player,""
hodgegi01,1971,BBWAA,360.0,270.0,180.0,N,Player,""
slaugen01,1971,BBWAA,360.0,270.0,165.0,N,Player,""
mizejo01,1971,BBWAA,360.0,270.0,157.0,N,Player,""
reesepe01,1971,BBWAA,360.0,270.0,127.0,N,Player,""
marioma01,1971,BBWAA,360.0,270.0,123.0,N,Player,""
schoere01,1971,BBWAA,360.0,270.0,123.0,N,Player,""
reynoal01,1971,BBWAA,360.0,270.0,110.0,N,Player,""
kellge01,1971,BBWAA,360.0,270.0,105.0,N,Player,""
vandejo01,1971,BBWAA,360.0,270.0,98.0,N,Player,""
newhoha01,1971,BBWAA,360.0,270.0,94.0,N,Player,""
rizzuph01,1971,BBWAA,360.0,270.0,92.0,N,Player,""
lemonbo01,1971,BBWAA,360.0,270.0,90.0,N,Player,""
snidedu01,1971,BBWAA,360.0,270.0,89.0,N,Player,""
cavarph01,1971,BBWAA,360.0,270.0,83.0,N,Player,""
doerrbo01,1971,BBWAA,360.0,270.0,78.0,N,Player,""
darkal01,1971,BBWAA,360.0,270.0,54.0,N,Player,""
foxne01,1971,BBWAA,360.0,270.0,39.0,N,Player,""
newsobo01,1971,BBWAA,360.0,270.0,17.0,N,Player,""
dimagdo01,1971,BBWAA,360.0,270.0,15.0,N,Player,""
kellech01,1971,BBWAA,360.0,270.0,14.0,N,Player,""
vernomi01,1971,BBWAA,360.0,270.0,12.0,N,Player,""
sainjo01,1971,BBWAA,360.0,270.0,11.0,N,Player,""
ashburi01,1971,BBWAA,360.0,270.0,10.0,N,Player,""
haddiha01,1971,BBWAA,360.0,270.0,10.0,N,Player,""
kluszte01,1971,BBWAA,360.0,270.0,9.0,N,Player,""
newcodo01,1971,BBWAA,360.0,270.0,8.0,N,Player,""
brechha01,1971,BBWAA,360.0,270.0,7.0,N,Player,""
coopewa01,1971,BBWAA,360.0,270.0,7.0,N,Player,""
moseswa01,1971,BBWAA,360.0,270.0,7.0,N,Player,""
piercbi02,1971,BBWAA,360.0,270.0,7.0,N,Player,""
furilca01,1971,BBWAA,360.0,270.0,5.0,N,Player,""
shantbo01,1971,BBWAA,360.0,270.0,5.0,N,Player,""
lopated01,1971,BBWAA,360.0,270.0,4.0,N,Player,""
mcdougi01,1971,BBWAA,360.0,270.0,4.0,N,Player,""
sievero01,1971,BBWAA,360.0,270.0,4.0,N,Player,""
thomsbo01,1971,BBWAA,360.0,270.0,4.0,N,Player,""
erskica01,1971,BBWAA,360.0,270.0,3.0,N,Player,""
leonadu02,1971,BBWAA,360.0,270.0,3.0,N,Player,""
roepr01,1971,BBWAA,360.0,270.0,3.0,N,Player,""
jenseja01,1971,BBWAA,360.0,270.0,2.0,N,Player,""
moonwa01,1971,BBWAA,360.0,270.0,2.0,N,Player,""
powervi01,1971,BBWAA,360.0,270.0,2.0,N,Player,""
raschvi01,1971,BBWAA,360.0,270.0,2.0,N,Player,""
wertzvi01,1971,BBWAA,360.0,270.0,2.0,N,Player,""
brutobi01,1971,BBWAA,360.0,270.0,1.0,N,Player,""
bancrda01,1971,Veterans,"","","",Y,Player,""
becklja01,1971,Veterans,"","","",Y,Player,""
hafeych01,1971,Veterans,"","","",Y,Player,""
hoopeha01,1971,Veterans,"","","",Y,Player,""
kellejo01,1971,Veterans,"","","",Y,Player,""
marquru01,1971,Veterans,"","","",Y,Player,""
paigesa01,1971,"Negro League","","","",Y,Player,""
weissge99,1971,Veterans,"","","",Y,Pioneer/Executive,""
koufasa01,1972,BBWAA,396.0,297.0,344.0,Y,Player,""
berrayo01,1972,BBWAA,396.0,297.0,339.0,Y,Player,""
wynnea01,1972,BBWAA,396.0,297.0,301.0,Y,Player,""
kinerra01,1972,BBWAA,396.0,297.0,235.0,N,Player,""
hodgegi01,1972,BBWAA,396.0,297.0,161.0,N,Player,""
mizejo01,1972,BBWAA,396.0,297.0,157.0,N,Player,""
slaugen01,1972,BBWAA,396.0,297.0,149.0,N,Player,""
reesepe01,1972,BBWAA,396.0,297.0,129.0,N,Player,""
marioma01,1972,BBWAA,396.0,297.0,120.0,N,Player,""
lemonbo01,1972,BBWAA,396.0,297.0,117.0,N,Player,""
kellge01,1972,BBWAA,396.0,297.0,115.0,N,Player,""
reynoal01,1972,BBWAA,396.0,297.0,105.0,N,Player,""
schoere01,1972,BBWAA,396.0,297.0,104.0,N,Player,""
rizzuph01,1972,BBWAA,396.0,297.0,103.0,N,Player,""
newhoha01,1972,BBWAA,396.0,297.0,92.0,N,Player,""
snidedu01,1972,BBWAA,396.0,297.0,84.0,N,Player,""
foxne01,1972,BBWAA,396.0,297.0,64.0,N,Player,""
cavarph01,1972,BBWAA,396.0,297.0,61.0,N,Player,""
darkal01,1972,BBWAA,396.0,297.0,55.0,N,Player,""
dimagdo01,1972,BBWAA,396.0,297.0,36.0,N,Player,""
newsobo01,1972,BBWAA,396.0,297.0,31.0,N,Player,""
kellech01,1972,BBWAA,396.0,297.0,24.0,N,Player,""
sainjo01,1972,BBWAA,396.0,297.0,21.0,N,Player,""
vernomi01,1972,BBWAA,396.0,297.0,12.0,N,Player,""
ashburi01,1972,BBWAA,396.0,297.0,11.0,N,Player,""
kluszte01,1972,BBWAA,396.0,297.0,10.0,N,Player,""
thomsbo01,1972,BBWAA,396.0,297.0,10.0,N,Player,""
haddiha01,1972,BBWAA,396.0,297.0,9.0,N,Player,""
mcmilro01,1972,BBWAA,396.0,297.0,9.0,N,Player,""
shantbo01,1972,BBWAA,396.0,297.0,9.0,N,Player,""
coopewa01,1972,BBWAA,396.0,297.0,8.0,N,Player,""
richabo01,1972,BBWAA,396.0,297.0,8.0,N,Player,""
newcodo01,1972,BBWAA,396.0,297.0,7.0,N,Player,""
brechha01,1972,BBWAA,396.0,297.0,5.0,N,Player,""
leonadu02,1972,BBWAA,396.0,297.0,5.0,N,Player,""
erskica01,1972,BBWAA,396.0,297.0,4.0,N,Player,""
mcdougi01,1972,BBWAA,396.0,297.0,4.0,N,Player,""
piercbi02,1972,BBWAA,396.0,297.0,4.0,N,Player,""
raschvi01,1972,BBWAA,396.0,297.0,4.0,N,Player,""
wertzvi01,1972,BBWAA,396.0,297.0,4.0,N,Player,""
powervi01,1972,BBWAA,396.0,297.0,3.0,N,Player,""
sievero01,1972,BBWAA,396.0,297.0,3.0,N,Player,""
furilca01,1972,BBWAA,396.0,297.0,2.0,N,Player,""
lopated01,1972,BBWAA,396.0,297.0,2.0,N,Player,""
roepr01,1972,BBWAA,396.0,297.0,2.0,N,Player,""
jenseja01,1972,BBWAA,396.0,297.0,1.0,N,Player,""
gibsojo99,1972,"Negro League","","","",Y,Player,""
gomezle01,1972,Veterans,"","","",Y,Player,""
harriwi99,1972,Veterans,"","","",Y,Pioneer/Executive,""
leonabu99,1972,"Negro League","","","",Y,Player,""
youngro01,1972,Veterans,"","","",Y,Player,""
spahnwa01,1973,BBWAA,380.0,285.0,316.0,Y,Player,""
fordwh01,1973,BBWAA,380.0,285.0,255.0,N,Player,""
kinerra01,1973,BBWAA,380.0,285.0,235.0,N,Player,""
hodgegi01,1973,BBWAA,380.0,285.0,218.0,N,Player,""
roberro01,1973,BBWAA,380.0,285.0,213.0,N,Player,""
lemonbo01,1973,BBWAA,380.0,285.0,177.0,N,Player,""
mizejo01,1973,BBWAA,380.0,285.0,157.0,N,Player,""
slaugen01,1973,BBWAA,380.0,285.0,145.0,N,Player,""
